//X Y Z isTree
9804
-30.20304680 -24.12174988 -2.02573419 0.000000
-83.30790710 -66.53409576 -1.86098814 0.000000
-13.19062805 -10.60736275 -2.07831860 0.000000
-18.38993454 -14.78843212 -2.06459475 0.000000
-30.13998604 -24.23734093 -2.02694368 0.000000
-83.18984222 -66.89786530 -1.86335099 0.000000
-13.16366386 -10.65855217 -2.07968903 0.000000
-18.34602737 -14.85468674 -2.06524539 0.000000
-30.07781982 -24.35385895 -2.02824283 0.000000
-83.05930328 -67.25270081 -1.86546707 0.000000
-13.14041138 -10.71286583 -2.08167839 0.000000
-18.29420471 -14.91455173 -2.06502914 0.000000
-30.00487900 -24.46180725 -2.02884340 0.000000
-82.94140625 -67.61889648 -1.86790061 0.000000
-13.10283470 -10.75556183 -2.08142662 0.000000
-18.26045036 -14.98922920 -2.06688023 0.000000
-29.94362068 -24.57944870 -2.03026223 0.000000
-82.82478333 -67.98735046 -1.87039721 0.000000
-13.06084728 -10.79459572 -2.08049417 0.000000
-18.20528603 -15.04639721 -2.06633472 0.000000
-29.87058067 -24.68758965 -2.03091073 0.000000
-82.68577576 -68.33856201 -1.87242186 0.000000
-13.02071285 -10.83510590 -2.07987642 0.000000
-18.16131783 -15.11282921 -2.06708407 0.000000
-29.80513382 -24.80216026 -2.03210354 0.000000
-82.56713867 -68.70774078 -1.87494147 0.000000
-12.99849510 -10.89058495 -2.08214831 0.000000
-18.10770226 -15.17125416 -2.06675959 0.000000
-29.73150826 -24.91007614 -2.03276658 0.000000
-82.43659973 -69.06820679 -1.87722516 0.000000
-12.96591187 -10.93748188 -2.08279133 0.000000
-18.06381989 -15.23785686 -2.06757045 0.000000
-29.66163826 -25.02127457 -2.03371382 0.000000
-82.31257629 -69.43533325 -1.87969184 0.000000
-12.92374516 -10.97628784 -2.08191800 0.000000
-18.01303673 -15.29868317 -2.06761742 0.000000
-29.58389473 -25.12594795 -2.03414822 0.000000
-82.17806244 -69.79478455 -1.88195324 0.000000
-12.90063763 -11.03132820 -2.08414197 0.000000
-17.96855164 -15.36489964 -2.06841278 0.000000
-29.52852440 -25.24982643 -2.03615046 0.000000
-82.05286407 -70.16336060 -1.88446283 0.000000
-12.86878490 -11.07900143 -2.08498549 0.000000
-17.92031097 -15.42796516 -2.06880260 0.000000
-29.44325829 -25.34830856 -2.03611994 0.000000
-81.91506958 -70.52236938 -1.88671803 0.000000
-12.82852077 -11.11944580 -2.08449054 0.000000
-17.88521004 -15.50245953 -2.07073903 0.000000
-29.38141251 -25.46708488 -2.03773642 0.000000
-81.79257202 -70.89579010 -1.88936090 0.000000
-12.78568554 -11.15761185 -2.08359718 0.000000
-17.82901192 -15.55874252 -2.07026076 0.000000
-29.30724716 -25.57538795 -2.03852844 0.000000
-81.64567566 -71.24926758 -1.89147520 0.000000
-12.75938797 -11.21024227 -2.08542514 0.000000
-17.78376198 -15.62459564 -2.07107759 0.000000
-29.24167061 -25.69137573 -2.03994727 0.000000
-81.50901794 -71.61283112 -1.89386106 0.000000
-12.72395897 -11.25492954 -2.08579040 0.000000
-17.73504639 -15.68747044 -2.07151818 0.000000
-29.15619850 -25.79000854 -2.04000545 0.000000
-81.37837982 -71.98294067 -1.89642262 0.000000
-12.70060158 -11.31039619 -2.08816600 0.000000
-17.68673325 -15.75074768 -2.07203174 0.000000
-29.08483124 -25.90121269 -2.04107666 0.000000
-81.23117065 -72.33962250 -1.89863360 0.000000
-12.64967918 -11.34132385 -2.08603382 0.000000
-17.63268089 -15.80893326 -2.07189727 0.000000
-29.01804161 -26.01670647 -2.04249954 0.000000
-81.09580994 -72.70807648 -1.90115702 0.000000
-12.61786556 -11.38934231 -2.08707309 0.000000
-17.58685875 -15.87453556 -2.07275558 0.000000
-28.94023514 -26.12250519 -2.04317617 0.000000
-80.95255280 -73.07070923 -1.90353131 0.000000
-12.57668877 -11.42893124 -2.08658886 0.000000
-17.54525948 -15.94406700 -2.07414150 0.000000
-28.86643600 -26.23206329 -2.04416394 0.000000
-80.81180573 -73.43686676 -1.90600085 0.000000
-12.54097176 -11.47347927 -2.08703351 0.000000
-17.49913025 -16.00959778 -2.07502222 0.000000
-28.79158401 -26.34083366 -2.04510593 0.000000
-80.67469788 -73.80763245 -1.90859294 0.000000
-12.49900436 -11.51230431 -2.08646107 0.000000
-17.44040108 -16.06361580 -2.07443285 0.000000
-28.70509338 -26.43904686 -2.04524755 0.000000
-80.53035736 -74.17311096 -1.91105080 0.000000
-12.46326065 -11.55685902 -2.08695102 0.000000
-17.40579987 -16.13994789 -2.07674217 0.000000
-28.63030624 -26.54814148 -2.04624939 0.000000
-80.38570404 -74.53958130 -1.91353810 0.000000
-12.43855667 -11.61175632 -2.08932185 0.000000
-17.34295654 -16.19015694 -2.07570910 0.000000
-28.56450081 -26.66579819 -2.04792476 0.000000
-80.24442291 -74.91052246 -1.91614306 0.000000
-12.39717579 -11.65116024 -2.08892107 0.000000
-17.29544258 -16.25466728 -2.07653356 0.000000
-28.49291801 -26.77832031 -2.04921818 0.000000
-80.08358002 -75.26445007 -1.91831732 0.000000
-12.36775684 -11.70185184 -2.09056306 0.000000
-17.25012970 -16.32134819 -2.07765150 0.000000
-28.40993881 -26.88029099 -2.04972053 0.000000
-79.94459534 -75.64021301 -1.92105222 0.000000
-12.33239269 -11.74700546 -2.09123111 0.000000
-17.20026398 -16.38381004 -2.07825017 0.000000
-28.32710457 -26.98248672 -2.05025959 0.000000
-79.78728485 -75.99998474 -1.92338443 0.000000
-12.28569221 -11.78133869 -2.08999848 0.000000
-17.14974785 -16.44571495 -2.07879710 0.000000
-28.25693130 -27.09692574 -2.05174494 0.000000
-79.63655090 -76.36730194 -1.92591226 0.000000
-12.24857235 -11.82482910 -2.09041667 0.000000
-17.09317970 -16.50183678 -2.07863522 0.000000
-28.17431068 -27.19961357 -2.05235600 0.000000
-79.48552704 -76.73570251 -1.92847121 0.000000
-12.22043228 -11.87707996 -2.09239841 0.000000
-17.05355453 -16.57440758 -2.08056259 0.000000
-28.09432793 -27.30497360 -2.05318689 0.000000
-79.33435822 -77.10533905 -1.93106484 0.000000
-12.18443012 -11.92179012 -2.09306645 0.000000
-17.00877190 -16.64214134 -2.08189464 0.000000
-28.02199745 -27.41797256 -2.05460763 0.000000
-79.17246246 -77.46586609 -1.93343532 0.000000
-12.13595390 -11.95426559 -2.09161234 0.000000
-16.95500374 -16.70116997 -2.08215570 0.000000
-27.94544220 -27.52706909 -2.05574989 0.000000
-79.01389313 -77.83097076 -1.93592477 0.000000
-12.11222839 -12.01117420 -2.09445238 0.000000
-16.89294815 -16.75200844 -2.08142090 0.000000
-27.86618423 -27.63369179 -2.05672359 0.000000
-78.85710144 -78.19918060 -1.93849611 0.000000
-12.06117725 -12.04102325 -2.09259391 0.000000
-16.83786011 -16.80972290 -2.08156586 0.000000
-27.77778435 -27.73136520 -2.05704999 0.000000
-78.70396423 -78.57244873 -1.94119692 0.000000
-12.02455997 -12.08523464 -2.09325910 0.000000
-16.79185867 -16.87658882 -2.08286262 0.000000
-27.70148277 -27.84126282 -2.05830073 0.000000
-78.55203247 -78.94839478 -1.94396722 0.000000
-11.99625015 -12.13790512 -2.09540367 0.000000
-16.73726654 -16.93490410 -2.08312201 0.000000
-27.61870193 -27.94483185 -2.05910015 0.000000
-78.38879395 -79.31443024 -1.94649768 0.000000
-11.95570946 -12.17828369 -2.09544253 0.000000
-16.67969131 -16.99021149 -2.08303452 0.000000
-27.53298759 -28.04556084 -2.05970860 0.000000
-78.21237183 -79.66842651 -1.94873869 0.000000
-11.91476822 -12.21825886 -2.09543538 0.000000
-16.64899445 -17.07307434 -2.08633804 0.000000
-27.45149994 -28.15073776 -2.06066179 0.000000
-78.06744385 -80.05595398 -1.95180440 0.000000
-11.87150097 -12.25583076 -2.09504104 0.000000
-16.59026146 -17.12735748 -2.08616257 0.000000
-27.38004112 -28.26644707 -2.06240034 0.000000
-77.89524841 -80.41704559 -1.95422947 0.000000
-11.83539009 -12.30080986 -2.09593463 0.000000
-16.52158928 -17.17129135 -2.08475494 0.000000
-27.30526161 -28.37902641 -2.06392312 0.000000
-77.72851563 -80.78514862 -1.95683074 0.000000
-11.79795456 -12.34447575 -2.09662294 0.000000
-16.47320557 -17.23629951 -2.08593011 0.000000
-27.21414566 -28.47479820 -2.06424069 0.000000
-77.55453491 -81.14711761 -1.95928907 0.000000
-11.75822163 -12.38577747 -2.09693003 0.000000
-16.42638397 -17.30308723 -2.08733582 0.000000
-27.13035583 -28.57834625 -2.06514144 0.000000
-77.39943695 -81.53037262 -1.96226585 0.000000
-11.71259212 -12.42084980 -2.09620762 0.000000
-16.36616325 -17.35582161 -2.08706617 0.000000
-27.05001640 -28.68572426 -2.06633544 0.000000
-77.21515656 -81.88433838 -1.96454322 0.000000
-11.67939281 -12.46913624 -2.09773636 0.000000
-16.31688309 -17.42020798 -2.08821845 0.000000
-26.95080376 -28.77318001 -2.06611466 0.000000
-77.06310272 -82.27400208 -1.96768188 0.000000
-11.64322758 -12.51435947 -2.09876513 0.000000
-16.26609612 -17.48310661 -2.08920884 0.000000
-26.87624550 -28.88709259 -2.06781197 0.000000
-76.87691498 -82.62874603 -1.96999037 0.000000
-11.59677315 -12.54853153 -2.09796357 0.000000
-16.20791435 -17.53811455 -2.08927655 0.000000
-26.79669380 -28.99592781 -2.06915975 0.000000
-76.70924377 -83.00485229 -1.97281432 0.000000
-11.56582546 -12.59953308 -2.09999537 0.000000
-16.15914536 -17.60338783 -2.09058666 0.000000
-26.69428253 -29.08011436 -2.06876898 0.000000
-76.54052734 -83.38142395 -1.97565389 0.000000
-11.51955795 -12.63389969 -2.09927416 0.000000
-16.09893990 -17.65626717 -2.09044433 0.000000
-26.62539101 -29.20099258 -2.07100582 0.000000
-76.35303497 -83.73902893 -1.97805035 0.000000
-11.46848679 -12.66290379 -2.09769225 0.000000
-16.04805756 -17.71942520 -2.09153986 0.000000
-26.53485298 -29.29839897 -2.07159281 0.000000
-76.18688965 -84.12158966 -1.98104191 0.000000
-11.44319057 -12.72043133 -2.10085464 0.000000
-15.99333858 -17.77844810 -2.09216547 0.000000
-26.44953537 -29.40172195 -2.07261634 0.000000
-75.99950409 -84.48225403 -1.98352349 0.000000
-11.39493656 -12.75252628 -2.09983373 0.000000
-15.93431854 -17.83273125 -2.09225464 0.000000
-26.35509491 -29.49503326 -2.07295346 0.000000
-75.81856537 -84.85157013 -1.98621500 0.000000
-11.35238266 -12.79096031 -2.09988308 0.000000
-15.87292385 -17.88434601 -2.09205461 0.000000
-26.28200722 -29.61247253 -2.07500243 0.000000
-75.63656616 -85.22125244 -1.98892128 0.000000
-11.31210136 -12.83197784 -2.10037851 0.000000
-15.81747055 -17.94268036 -2.09266305 0.000000
-26.19038391 -29.70928383 -2.07562137 0.000000
-75.45490265 -85.59291077 -1.99167955 0.000000
-11.27282429 -12.87418365 -2.10108852 0.000000
-15.76261330 -18.00177002 -2.09337902 0.000000
-26.09287453 -29.79949379 -2.07580018 0.000000
-75.27358246 -85.96656036 -1.99449027 0.000000
-11.24417305 -12.92866707 -2.10381579 0.000000
-15.71089458 -18.06455040 -2.09454250 0.000000
-26.01928520 -29.91724586 -2.07791400 0.000000
-75.08947754 -86.33866882 -1.99727106 0.000000
-11.19097137 -12.95495987 -2.10197687 0.000000
-15.65893459 -18.12719154 -2.09570622 0.000000
-25.92467499 -30.01107979 -2.07838249 0.000000
-74.90603638 -86.71318054 -2.00011373 0.000000
-11.15666389 -13.00312042 -2.10370994 0.000000
-15.59556293 -18.17667007 -2.09536934 0.000000
-25.84102058 -30.11777496 -2.07975960 0.000000
-74.70960999 -87.07424927 -2.00265288 0.000000
-11.11630344 -13.04432583 -2.10433459 0.000000
-15.53759098 -18.23244476 -2.09578204 0.000000
-25.75553131 -30.22259521 -2.08102298 0.000000
-74.52859497 -87.45490265 -2.00564933 0.000000
-11.08097553 -13.09152985 -2.10594440 0.000000
-15.47606468 -18.28407288 -2.09574008 0.000000
-25.67071533 -30.32845879 -2.08237433 0.000000
-74.33507538 -87.82257843 -2.00835443 0.000000
-11.03420067 -13.12525463 -2.10540628 0.000000
-15.43111706 -18.35541725 -2.09797549 0.000000
-25.56776047 -30.41302109 -2.08228278 0.000000
-74.14401245 -88.19479370 -2.01117015 0.000000
-10.98243141 -13.15295410 -2.10393095 0.000000
-15.36645317 -18.40341568 -2.09756112 0.000000
-25.48293495 -30.51927757 -2.08369637 0.000000
-73.94937134 -88.56442261 -2.01393390 0.000000
-10.94770527 -13.20107841 -2.10574579 0.000000
-15.31697273 -18.46967506 -2.09924817 0.000000
-25.38721466 -30.61268234 -2.08425045 0.000000
-73.75421906 -88.93510437 -2.01672840 0.000000
-10.90969372 -13.24537182 -2.10696459 0.000000
-15.25471783 -18.52063179 -2.09921479 0.000000
-25.28869057 -30.70279884 -2.08460140 0.000000
-73.55033875 -89.29688263 -2.01932883 0.000000
-10.86516380 -13.28180408 -2.10695314 0.000000
-15.20463181 -18.58645821 -2.10088611 0.000000
-25.20831680 -30.81517220 -2.08648086 0.000000
-73.34924316 -89.66364288 -2.02205014 0.000000
-10.81524467 -13.31160164 -2.10591578 0.000000
-15.14023209 -18.63487434 -2.10060883 0.000000
-25.12257576 -30.92132759 -2.08795357 0.000000
-73.16757965 -90.05599976 -2.02535462 0.000000
-10.77119160 -13.34857941 -2.10604072 0.000000
-15.07127094 -18.67760468 -2.09971786 0.000000
-25.03313446 -31.02319717 -2.08915305 0.000000
-72.96339417 -90.42246246 -2.02808309 0.000000
-10.72928143 -13.38824368 -2.10661125 0.000000
-15.02471828 -18.74818802 -2.10197783 0.000000
-24.93631363 -31.11610603 -2.08976769 0.000000
-72.75579834 -90.78635406 -2.03076220 0.000000
-10.68957710 -13.43073082 -2.10764527 0.000000
-14.96551228 -18.80315399 -2.10250282 0.000000
-24.84196472 -31.21225166 -2.09061933 0.000000
-72.56265259 -91.17006683 -2.03389168 0.000000
-10.64888191 -13.47205734 -2.10851574 0.000000
-14.90273666 -18.85367012 -2.10255265 0.000000
-24.75900078 -31.32297516 -2.09246373 0.000000
-72.35467529 -91.53696442 -2.03665328 0.000000
-10.60414696 -13.50831413 -2.10861397 0.000000
-14.84776497 -18.91413498 -2.10373211 0.000000
-24.65125275 -31.40251350 -2.09224391 0.000000
-72.14907074 -91.90859985 -2.03952837 0.000000
-10.55716991 -13.54170513 -2.10828900 0.000000
-14.80290222 -18.98771667 -2.10638404 0.000000
-24.56406021 -31.50837708 -2.09379816 0.000000
-71.93892670 -92.27622223 -2.04232240 0.000000
-10.51671600 -13.58349419 -2.10929346 0.000000
-14.73169327 -19.02760124 -2.10531735 0.000000
-24.46908188 -31.60450745 -2.09472275 0.000000
-71.74128723 -92.66175079 -2.04552007 0.000000
-10.47723866 -13.62664413 -2.11052728 0.000000
-14.67184353 -19.08212662 -2.10589576 0.000000
-24.37516594 -31.70221901 -2.09577036 0.000000
-71.52028656 -93.01892090 -2.04809952 0.000000
-10.43208981 -13.66247940 -2.11064816 0.000000
-14.60318947 -19.12519646 -2.10523343 0.000000
-24.27815628 -31.79610062 -2.09658384 0.000000
-71.31476593 -93.39801788 -2.05117035 0.000000
-10.39449787 -13.70829010 -2.11232948 0.000000
-14.54473782 -19.18163681 -2.10606647 0.000000
-24.18784332 -31.89899063 -2.09800887 0.000000
-71.11279297 -93.78373718 -2.05439353 0.000000
-10.33914948 -13.73067474 -2.11042523 0.000000
-14.48621368 -19.23809242 -2.10692024 0.000000
-24.09044075 -31.99277115 -2.09885263 0.000000
-70.88535309 -94.13770294 -2.05692959 0.000000
-10.30588627 -13.78242397 -2.11305642 0.000000
-14.43743801 -19.30769348 -2.10922980 0.000000
-23.98495102 -32.07591629 -2.09902000 0.000000
-70.68277740 -94.52656555 -2.06023645 0.000000
-10.25890064 -13.81593227 -2.11290836 0.000000
-14.36934090 -19.35157204 -2.10874820 0.000000
-23.89183044 -32.17576218 -2.10029984 0.000000
-70.46728516 -94.90016174 -2.06321812 0.000000
-10.20381927 -13.83845043 -2.11110806 0.000000
-14.30959225 -19.40671349 -2.10951710 0.000000
-23.80397224 -32.28302002 -2.10207963 0.000000
-70.24911499 -95.27206421 -2.06617117 0.000000
-10.16636467 -13.88487720 -2.11297894 0.000000
-14.25497818 -19.46896744 -2.11107683 0.000000
-23.70381737 -32.37387085 -2.10280871 0.000000
-70.03040314 -95.64514923 -2.06915855 0.000000
-10.12333488 -13.92381096 -2.11372662 0.000000
-14.18544865 -19.51091003 -2.11045599 0.000000
-23.59906387 -32.45856094 -2.10315824 0.000000
-69.79986572 -96.00394440 -2.07184625 0.000000
-10.08144665 -13.96439457 -2.11474442 0.000000
-14.11786175 -19.55546570 -2.11014342 0.000000
-23.50506783 -32.55822754 -2.10449815 0.000000
-69.58148193 -96.38133240 -2.07494426 0.000000
-10.02932930 -13.99080658 -2.11363983 0.000000
-14.06211281 -19.61649704 -2.11162949 0.000000
-23.42205811 -32.67351913 -2.10686231 0.000000
-69.35744476 -96.75289154 -2.07792521 0.000000
-9.98465729 -14.02757645 -2.11412549 0.000000
-14.00005627 -19.66886330 -2.11220169 0.000000
-23.31902504 -32.76120377 -2.10746312 0.000000
-69.13248444 -97.12512970 -2.08092999 0.000000
-9.94147301 -14.06649685 -2.11495590 0.000000
-13.94326305 -19.72875404 -2.11360121 0.000000
-23.21621323 -32.84933853 -2.10811353 0.000000
-68.90232086 -97.49201965 -2.08382940 0.000000
-9.89646149 -14.10289383 -2.11542749 0.000000
-13.87715054 -19.77555275 -2.11361837 0.000000
-23.10667419 -32.92802811 -2.10817981 0.000000
-68.68939209 -97.88541412 -2.08730340 0.000000
-9.85466480 -14.14395237 -2.11661816 0.000000
-13.82097816 -19.83662224 -2.11518073 0.000000
-23.01622581 -33.03414154 -2.11002111 0.000000
-68.45610809 -98.25193787 -2.09021306 0.000000
-7.60093689 -10.98763847 -2.11608887 0.000000
-9.80267143 -14.17038536 -2.11564350 0.000000
-13.75288200 -19.88066483 -2.11494851 0.000000
-22.92684555 -33.14221191 -2.11200213 0.000000
-68.22283173 -98.62045288 -2.09317493 0.000000
-7.57184029 -11.02439690 -2.11826706 0.000000
-9.76176453 -14.21286774 -2.11708760 0.000000
-13.69389153 -19.93793869 -2.11614490 0.000000
-22.81574821 -33.21911621 -2.11201620 0.000000
-67.99552155 -98.99965668 -2.09637308 0.000000
-7.52711582 -11.03840065 -2.11609697 0.000000
-9.71695900 -14.24977303 -2.11772013 0.000000
-13.62298679 -19.97790337 -2.11552691 0.000000
-22.71217728 -33.30706406 -2.11275434 0.000000
-67.75130463 -99.35626221 -2.09910226 0.000000
-7.49371052 -11.06896305 -2.11712718 0.000000
-9.68296528 -14.30271053 -2.12075090 0.000000
-13.56221104 -20.03274727 -2.11650753 0.000000
-22.62307358 -33.41654968 -2.11487603 0.000000
-67.52404785 -99.73979950 -2.10241032 0.000000
-7.45462751 -11.09115601 -2.11657977 0.000000
-9.62799358 -14.32473660 -2.11921835 0.000000
-13.50478554 -20.09271049 -2.11804700 0.000000
-22.50515556 -33.48365784 -2.11433554 0.000000
-67.28346252 -100.10578918 -2.10535789 0.000000
-7.43123865 -11.13682842 -2.12052894 0.000000
-9.57716274 -14.35281754 -2.11861038 0.000000
-13.43753242 -20.13816261 -2.11807704 0.000000
-22.41596031 -33.59368515 -2.11652565 0.000000
-67.05759430 -100.49588776 -2.10882187 0.000000
-7.38855982 -11.15368462 -2.11900949 0.000000
-9.52685165 -14.38162518 -2.11813569 0.000000
-13.37128925 -20.18514442 -2.11829138 0.000000
-22.31235504 -33.68247223 -2.11739445 0.000000
-66.80470276 -100.84761047 -2.11149049 0.000000
-7.34661627 -11.17154217 -2.11771059 0.000000
-9.47536850 -14.40860367 -2.11741829 0.000000
-13.31010342 -20.23984718 -2.11933684 0.000000
-22.20845222 -33.77101135 -2.11826754 0.000000
-66.57151794 -101.23116302 -2.11483598 0.000000
-7.31545591 -11.20581818 -2.11954665 0.000000
-9.44758224 -14.47181034 -2.12203979 0.000000
-13.25365353 -20.30195236 -2.12117505 0.000000
-22.11125183 -33.87002563 -2.11981606 0.000000
-66.33058167 -101.60521698 -2.11799240 0.000000
-7.28131866 -11.23564434 -2.12055874 0.000000
-9.38799763 -14.48641586 -2.11955404 0.000000
-13.18523407 -20.34584808 -2.12113047 0.000000
-22.00503540 -33.95549393 -2.12053585 0.000000
-66.09113312 -101.98378754 -2.12125278 0.000000
-7.24353456 -11.25988293 -2.12053752 0.000000
-9.34839630 -14.53183460 -2.12160158 0.000000
-13.11757565 -20.39092255 -2.12123251 0.000000
-21.89715958 -34.03855515 -2.12112617 0.000000
-65.84155273 -102.34895325 -2.12424421 0.000000
-7.21187496 -11.29370975 -2.12234259 0.000000
-9.30046940 -14.56442356 -2.12179494 0.000000
-13.04817772 -20.43329048 -2.12107706 0.000000
-21.79777336 -34.13505173 -2.12257314 0.000000
-65.59761810 -102.72508240 -2.12747431 0.000000
-7.16702271 -11.30686855 -2.12028766 0.000000
-9.25492764 -14.60079861 -2.12256145 0.000000
-12.98948097 -20.49251938 -2.12269235 0.000000
-21.69415283 -34.22521973 -2.12364507 0.000000
-66.88404846 -105.51789093 -2.18065763 0.000000
-7.13678360 -11.34309006 -2.12258101 0.000000
-9.20154667 -14.62479115 -2.12155271 0.000000
-12.92165756 -20.53747749 -2.12284970 0.000000
-21.58649254 -34.30922699 -2.12435484 0.000000
-66.62696075 -105.89582825 -2.18383932 0.000000
-7.09654951 -11.36349201 -2.12193441 0.000000
-9.16130924 -14.66972923 -2.12360382 0.000000
-12.86165237 -20.59497833 -2.12432384 0.000000
-21.48190880 -34.39833450 -2.12540078 0.000000
-66.37705231 -106.28756714 -2.18731642 0.000000
-7.06390524 -11.39608574 -2.12358618 0.000000
-9.10872841 -14.69496727 -2.12282419 0.000000
-12.78801537 -20.63070297 -2.12357450 0.000000
-21.37750053 -34.48798370 -2.12649941 0.000000
-66.11595917 -106.66383362 -2.19048524 0.000000
